"","Exp_Year","Sample_Year","Location","Species","Materials","Group","Treatment","Sample_ID","Sample_Dup","FTIR_Dup","3324","2924","2856","1740","1636","1556","1516","1440","1376","1324","1268","1036","996","832"
"92","2025","2025","GH","Pmu","cut","A","CON"," 6","a","1","1.17219207961284","2.18763180756189","1.02533118699625","-0.0751084521439827","1.53342542237185","0.306772306871817","0.306772306871817","1.09116461991959","0.834503720493537","0.966369317881013","0.875995591271089","3.28244375504339","3.01255016136641","-0.0930669039004985"
"93","2025","2025","GH","Pmu","cut","A","CON"," 6","a","2","1.35094030719902","1.99954834805026","0.884289281464808","-0.150319591842282","1.60746045209508","0.292553983211984","0.292553983211984","1.02915512512783","0.784487511776409","0.897346062663972","0.787707823628967","3.21106730030329","2.93173776736084","-0.105751537726312"
"94","2025","2025","GH","Pmu","cut","A","CON"," 6","a","3","1.27809902072699","2.03747437044051","0.920710004322967","-0.155208632440065","1.55635252151468","0.275359921796481","0.275359921796481","1.03949164493872","0.797790045452716","0.908617381906692","0.807176348592604","3.3035646672986","3.04286664268809","-0.120154551838139"
"95","2025","2025","GH","Pmu","cut","A","CON"," 6","b","1","1.52750846346878","1.59690613163557","0.62376888689068","-0.216775172282388","1.85586012842786","0.516131403067863","0.353492365554493","0.941144648884718","0.930536260764103","0.79108819090127","0.656523077335225","3.20279988309785","3.00197666385183","-0.222217943245914"
"96","2025","2025","GH","Pmu","cut","A","CON"," 6","b","2","1.47442093347194","1.74520033356005","0.715803592077793","-0.151466457898615","1.79901455580954","0.458739142552739","0.330056758577947","0.970165538287759","0.812238375051105","0.819014222528765","0.698022455998128","3.180178168758","3.0050412578735","-0.200197889022708"
"97","2025","2025","GH","Pmu","cut","A","CON"," 6","b","3","1.4644534247797","1.69698486736444","0.691752569547509","-0.182238419750576","1.80017294604421","0.476440216273525","0.343884711503086","0.96915141556474","0.818471845342415","0.813493991861498","0.689764974104428","3.2442424364366","3.05814011226949","-0.218800877575699"
"98","2025","2025","GH","Pmu","cut","A","UV"," 1","b","1","1.16037549727971","2.61501039361187","1.27885899657226","0.153788226084301","1.39621123934142","0.102230043218019","0.102230043218019","1.29895779669509","0.894918734787338","1.16993857985679","1.1235489115822","2.82775222536103","2.61479574602631","0.172125383027835"
"99","2025","2025","GH","Pmu","cut","A","UV"," 1","b","2","1.16641868620702","2.58595312828182","1.24668726799672","0.159922179733734","1.43448728459432","0.128269057506448","0.128269057506448","1.26668551871474","0.885211795795644","1.12817049079394","1.07455192334095","2.88820267388683","2.68812348472144","0.132546116286953"
"100","2025","2025","GH","Pmu","cut","A","UV"," 1","b","3","1.14526263656676","2.65117305089047","1.296408427201","0.196677903982628","1.40635105175272","0.124194787399006","0.124194787399006","1.29334487641298","0.895576155192307","1.15613979552617","1.11452904161869","2.86845864454978","2.64293660755418","0.146036232642958"
"101","2025","2025","GH","Pmu","cut","A","UV"," 2","a","1","1.29966873490227","2.31072047522186","1.0620825818932","0.145813049346759","1.42728664772081","0.0701536156785851","0.0701536156785851","1.08245769440663","0.818454385441397","0.935738102955177","0.916790710658231","3.18416071863023","3.08909187047435","-0.0659793830030528"
"102","2025","2025","GH","Pmu","cut","A","UV"," 2","a","2","1.35997847845884","2.23396483491273","1.00647861884536","0.118878238418642","1.45439066728528","0.0715839357720439","0.0715839357720439","1.05527480730143","0.804841773697984","0.905632170070682","0.873482259727402","3.1881487981696","3.09874005433437","-0.0873713405202628"
"103","2025","2025","GH","Pmu","cut","A","UV"," 2","a","3","1.30714497669443","2.26475310587984","1.03575494724061","0.133055229993491","1.43991896195253","0.082037262260479","0.082037262260479","1.07683909981979","0.822953772831917","0.917355534710336","0.895922830115687","3.23095427882849","3.15323609142795","-0.111355244989088"
"104","2025","2025","GH","Pmu","cut","A","UV"," 2","b","1","1.10570812901439","2.42861156991686","1.15936728602651","0.321009078027789","1.2859867162773","0.0858028124740366","0.0858028124740366","1.0023035632676","0.806873412588019","0.844941695525608","0.877522014113237","3.53315395171334","3.45864187061425","-0.201455390392718"
"105","2025","2025","GH","Pmu","cut","A","UV"," 2","b","2","1.09928648443648","2.2821053598764","1.07955986680899","0.185061326615364","1.27646138729527","0.0960626565641443","0.0960626565641443","0.991711202470574","0.802475512605704","0.844750060929585","0.866546939543285","3.62747903517364","3.558728868298","-0.177944578037539"
"106","2025","2025","GH","Pmu","cut","A","UV"," 2","b","3","0.982085239894466","2.54945402815031","1.25616425310801","0.313275101452826","1.19649042639389","0.0794606067910033","0.0794606067910033","1.03520140041383","0.812562949507939","0.909098322456676","0.965548371783437","3.58137323540204","3.44171936387951","-0.106968259875549"
"107","2025","2025","GH","Pmu","cut","A","UV"," 3","a","1","1.11781833991628","2.24912088393594","1.07017520903076","0.100045451850682","1.36831707514487","0.227225366069219","0.227225366069219","1.02205029752011","0.844326744491064","0.855833734248993","0.871682505719229","3.57097800916396","3.57097800916396","-0.226341229652036"
"108","2025","2025","GH","Pmu","cut","A","UV"," 3","a","2","1.08327666003005","2.28387105744905","1.09400928107609","0.14522637673575","1.28855160488289","0.17604226369853","0.17604226369853","1.01789446708385","0.852524883428008","0.859055427669569","0.899393817463531","3.63967046194664","3.63967046194664","-0.249129190107285"
"109","2025","2025","GH","Pmu","cut","A","UV"," 3","a","3","1.09691379630612","2.27446642222699","1.08774698235138","0.126171505010002","1.36714597136493","0.231119886289308","0.231119886289308","1.03123258079656","0.863445586603757","0.862278151270676","0.876414456026875","3.57446185699986","3.57446185699986","-0.247020972799195"
"110","2025","2025","GH","Pmu","cut","A","UV"," 4","a","1","1.96990267495489","0.992307718200499","0.201112966052623","-0.280486810171725","2.09033944004129","0.726399735640155","0.726399735640155","0.793012267920909","0.793012267920909","0.533807505301532","0.412589775602727","2.99250666529117","2.67762538069948","-0.308107646084492"
"111","2025","2025","GH","Pmu","cut","A","UV"," 4","a","2","1.96262205692144","1.05318682109072","0.235426361545557","-0.280039163469357","2.09874648984516","0.702601747241363","0.702601747241363","0.790758859423115","0.790758859423115","0.546782680960494","0.432523388510159","2.93909668425697","2.6323344043236","-0.273307692580485"
"112","2025","2025","GH","Pmu","cut","A","UV"," 4","a","3","1.87448505179949","1.2559080554871","0.367774404344187","-0.221330720466913","2.01687458821863","0.608373970852636","0.608373970852636","0.806060251667071","0.607662773850217","0.607662773850217","0.508082243830912","2.9492516002963","2.67524715256389","-0.245642579156254"
"113","2025","2025","GH","Pmu","cut","A","UV"," 4","b","1","0.989256509645338","2.63971052045172","1.31127047337459","0.288106710539603","1.1758024812747","0.0571399729869449","0.0571399729869449","1.06837740636666","0.812518206167433","0.923746998878795","1.03116110662907","3.46759494144597","3.33386904605529","-0.0219109618316966"
"114","2025","2025","GH","Pmu","cut","A","UV"," 4","b","2","0.940951603297555","2.80946332295929","1.42363789954562","0.40926474590481","1.14266111442477","0.0494773368839457","0.0494773368839457","1.08902811353034","0.813688603474017","0.954519159209557","1.0784904328117","3.38208832799741","3.22484245425041","0.010186604730836"
"115","2025","2025","GH","Pmu","cut","A","UV"," 4","b","3","0.906894525673066","2.85452910349136","1.44338488685256","0.436926294243579","1.12118929774726","0.0435974005772446","0.0435974005772446","1.08481897966998","0.8129868786718","0.948896018504104","1.07308624527266","3.40747785134898","3.26567609244628","0.0124789178734838"
"116","2025","2025","GH","Pmu","cut","A","UV"," 5","b","1","1.06138517530748","2.70241486090884","1.31207741196194","0.270933797382722","1.69020065355467","0.205828706453729","0.28020368574114","1.24607758097668","1.00548436265512","1.06337600499103","1.12238529373452","2.85413432831904","2.62018194983162","-0.112187029617888"
"117","2025","2025","GH","Pmu","cut","A","UV"," 5","b","2","1.06615270914029","2.50115106497596","1.20396756373445","0.121267925129156","1.67460032706604","0.293394457070923","0.293394457070923","1.2086872196448","0.960137586853806","1.07455030597155","1.03480288018607","2.99234719845243","2.86329552311394","-0.0606186216700925"
"118","2025","2025","GH","Pmu","cut","A","UV"," 5","b","3","0.905579292847627","2.81042127221246","1.41064845592106","0.336400629016578","1.45645063743418","0.197973934610295","0.197973934610295","1.22377183015148","0.967746564010166","1.0985101054132","1.11964580270806","3.03855457700975","2.88877579703357","-0.0257129941503538"
"119","2025","2025","GH","Pmu","cut","A","UV"," 6","a","1","1.16770593807809","2.37828678862623","1.14936960473318","0.0913970201396739","1.28390703486474","0.0961602410248684","0.0961602410248684","1.10561712077631","0.810049824346627","0.932113534328765","0.949523577516118","3.29166223096232","3.2945606948641","-0.0402636430652476"
"120","2025","2025","GH","Pmu","cut","A","UV"," 6","a","2","1.13881427618279","2.39717125998706","1.16543113042252","0.0925843067358463","1.26033657079528","0.0924025184209757","0.0924025184209757","1.10841432238332","0.809749610691801","0.940897180188587","0.942277921262748","3.34927122961206","3.34264296382048","-0.0417837346288757"
"121","2025","2025","GH","Pmu","cut","A","UV"," 6","a","3","1.21870436625256","2.30928991659983","1.1054961963915","0.0609711081130883","1.30627516299886","0.10924545909254","0.10924545909254","1.09895117770631","0.803257743442329","0.924898812261556","0.918486306564005","3.28678208953336","3.2662605238351","-0.0477370282443779"
"122","2025","2025","GH","Pmu","cut","A","UV"," 6","b","1","1.26419431543579","2.27921925829475","1.05526796561423","0.00232010996860073","1.48395966611731","0.167152184422349","0.167152184422349","1.15362516839068","0.843203353705072","1.00261861752956","0.960726990568242","3.08438759800631","2.97306365006946","0.0244986207110007"
"123","2025","2025","GH","Pmu","cut","A","UV"," 6","b","2","1.32361184833888","2.17924386751068","0.994939749706292","-0.0580280760060726","1.50804068392232","0.179534413884212","0.179534413884212","1.12951028952307","0.827271611170226","0.978138892959933","0.91377757755183","3.0840152906518","2.97680678136259","0.0248998322824136"
"124","2025","2025","GH","Pmu","cut","A","UV"," 6","b","3","1.18410115699761","2.42655490043404","1.16520433865075","0.0444113403920725","1.41731901059964","0.148987656810651","0.148987656810651","1.19548629443037","0.863524638327826","1.04934950400692","1.02393970073917","3.07379635480116","2.96795352654792","0.0480057451647852"
"125","2025","2025","GH","Pmu","cut","B","CON"," 2","a","1","1.04593837078362","2.6067111641742","1.28107919635091","0.220297002952887","1.28618031853785","0.0559238263724835","0.0559238263724835","1.12000685424793","0.83377858119731","1.00678801567257","1.01632737830008","3.33072310048321","3.27308532255703","-0.0150931873280211"
"126","2025","2025","GH","Pmu","cut","B","CON"," 2","a","2","1.15280725331718","2.43020608547358","1.16392409726484","0.0882326337944947","1.36940285777342","0.0779383879453024","0.0779383879453024","1.10206387968581","0.829237108769617","0.983159712185421","0.978182312166672","3.28998103429039","3.24843396088141","-0.0338098440898647"
"127","2025","2025","GH","Pmu","cut","B","CON"," 2","a","3","1.10757024042217","2.55988256718723","1.24523808617619","0.233278877905983","1.31277846135358","0.0496528711925626","0.0496528711925626","1.10063430686962","0.833767944200607","0.985516181372466","0.983826191239711","3.30398460225113","3.24398598387322","-0.0599484436804729"
"128","2025","2025","GH","Pmu","cut","B","CON"," 2","b","1","1.16709925421844","2.40596175581596","1.15475235724457","0.0909837789395053","1.31518547667358","0.0511838125787869","0.0511838125787869","1.04587882205036","0.798821557772921","0.912239023786906","0.972427469248456","3.32718884947825","3.39494928925804","-0.0584829436982368"
"129","2025","2025","GH","Pmu","cut","B","CON"," 2","b","2","1.01361131876047","2.75513975798347","1.37434108215616","0.291198324592626","1.22215791903249","0.0387800289076731","0.0387800289076731","1.09050884749091","0.819736976765152","0.988956224641123","1.06784313380068","3.27811540896482","3.27032744716281","-0.0171394999938021"
"130","2025","2025","GH","Pmu","cut","B","CON"," 3","a","1","1.15240594834878","2.04329853600042","0.929531731289863","-0.0572272344886403","1.15827264293707","0.0597810596404938","0.0597810596404938","0.934283650530057","0.831935866344204","0.735200343550736","0.756206505757002","3.99479926409436","3.56190195680349","-0.281071386535158"
"131","2025","2025","GH","Pmu","cut","B","CON"," 3","a","2","1.19033129506923","1.96766486019365","0.905822745124034","-0.0624606532013389","1.2051222929693","0.0839339003860341","0.0839339003860341","0.926278505159089","0.822365389571287","0.748080119882587","0.766781797784842","3.92954232723117","3.49987010578475","-0.288519363903008"
"132","2025","2025","GH","Pmu","cut","B","CON"," 3","a","3","1.0011181052112","2.21657039297149","1.09412442393049","-0.00325977086913961","1.1039352615928","0.0697021134519509","0.0697021134519509","0.9775744279857","0.831758831580997","0.834485631516096","0.885805992377785","3.93296794502179","3.48426205819386","-0.20922009951187"
"133","2025","2025","GH","Pmu","cut","B","CON"," 3","b","1","1.16156036542866","2.27713849623518","1.07362498277429","0.0799938217987011","1.41595960592941","0.21442315570346","0.21442315570346","1.08342038089182","0.852540807072705","0.917179220853391","0.921926459771675","3.42232156048168","3.02716542244774","-0.142577257421679"
"134","2025","2025","GH","Pmu","cut","B","CON"," 3","b","2","1.17171192026366","2.25011038637512","1.05999993051133","0.039514294421324","1.40166597092328","0.192862406199726","0.192862406199726","1.06293378814856","0.841291901383696","0.906142365486406","0.9007373704729","3.47562921229108","3.07486661407248","-0.144069559404519"
"135","2025","2025","GH","Pmu","cut","B","CON"," 3","b","3",NA,"2.43192571538581","1.18603725633603","0.103519259208724","1.34841583956753","0.191764474115594","0.191764474115594","1.11340867723624","0.85215603826596","0.962290211551858","0.974065921336755","3.3857462162149","3.3857462162149","-0.0940612315510191"
"136","2025","2025","GH","Pmu","cut","B","CON"," 4","a","1","1.29320888579444","1.99582461012263","0.907674054888596","0.000712304121289987","1.19950012687575","0.0129516182879813","0.0129516182879813","0.852164649065002","0.707972431769312","0.688728746615259","0.743436488124201","3.78544782333074","3.58295168959999","-0.214847292807045"
"137","2025","2025","GH","Pmu","cut","B","CON"," 4","a","2",NA,"2.06758101605379","0.962435748165128","0.00779411141297468","1.14859421295","-0.00201292976741388","-0.00201292976741388","0.865002654077088","0.721174812460705","0.706761677134052","0.776586379453048","3.84037641994532","3.61173352178014","-0.209531000707847"
"138","2025","2025","GH","Pmu","cut","B","CON"," 4","a","3","1.24784821610651","2.01459796661501","0.928835878610025","-0.0199466497487366","1.17525091606411","0.0103573428592974","0.0103573428592974","0.860835138335817","0.711601613791042","0.695387179420294","0.762350376692444","3.84077133544579","3.63351270888967","-0.198980979828861"
"139","2025","2025","GH","Pmu","cut","B","CON"," 4","b","1","1.17741600321758","2.23740794698647","1.05467607429994","0.0686663884364287","1.21507159182225","0.0323619587829073","0.0323619587829073","0.963357765419803","0.74923779746595","0.817684284648195","0.865392538042502","3.62713887099737","3.58279370630949","-0.0843321902021943"
"140","2025","2025","GH","Pmu","cut","B","CON"," 4","b","2","1.12681384445456","2.42890424019434","1.17236322998648","0.177273902233822","1.21118758392624","0.0461171632358225","0.0461171632358225","1.00421549157306","0.771184666407666","0.86077549031733","0.930687631932603","3.5170578486542","3.45449825799796","-0.0535357322603188"
"141","2025","2025","GH","Pmu","cut","B","CON"," 4","b","3","1.06142374943332","2.41359917281886","1.17550889674076","0.0874802353161513","1.15543720111815","0.0370837236249677","0.0370837236249677","1.00162927236887","0.762165607799041","0.880772667535295","0.950488959507684","3.61982475599427","3.57831468989523","-0.0259571652437522"
"142","2025","2025","GH","Pmu","cut","B","CON"," 5","a","1","1.18554436097024","2.3134467386497","1.07490288034274","0.107287161676862","1.39605447083935","0.0937922752328549","0.0937922752328549","1.04793388861043","0.819973932622808","0.939919676526206","0.923388645718639","3.35782534388358","3.26853921529242","-0.0829541064745109"
"143","2025","2025","GH","Pmu","cut","B","CON"," 5","a","2","1.08583628984957","2.51726897413176","1.20384748237558","0.236939383094714","1.34012086767322","0.0864250976686865","0.0864250976686865","1.06696426819894","0.822545930561013","0.964785071699395","0.963815075688111","3.37212786508346","3.25756706827891","-0.0728971547202252"
"144","2025","2025","GH","Pmu","cut","B","CON"," 5","a","3","1.11564850394528","2.47152328074724","1.18062147832327","0.1855176960076","1.38071272724558","0.0997516825825836","0.0997516825825836","1.08075539804498","0.839603829393507","0.973964629335474","0.977099856118673","3.31732848326425","3.22724044206827","-0.0642177287882237"
"145","2025","2025","GH","Pmu","cut","B","CON"," 5","b","1","1.05440864211408","2.70681682695572","1.33888840064999","0.242610086026518","1.44198103797719","0.105561357613072","0.105561357613072","1.1841983401864","0.890091445114534","1.09540127579291","1.06146468523442","3.06232555700452","2.9788862712163","0.0268709561556725"
"146","2025","2025","GH","Pmu","cut","B","CON"," 5","b","2","1.08634164715438","2.57362201581179","1.25190095750135","0.156876028920679","1.45042539327778","0.106868440737383","0.106868440737383","1.15720175755505","0.874679303708516","1.0688950964581","1.02483437077004","3.14143161146779","3.05670845555083","0.0141736338263647"
"147","2025","2025","GH","Pmu","cut","B","CON"," 5","b","3","1.01170426069873","2.63637218009867","1.30959889757167","0.13295260174885","1.37613531744585","0.0906060803630964","0.0906060803630964","1.17114969812348","0.86949321840568","1.09425973239252","1.06325988482514","3.19817950531682","3.15675553404521","0.0513107225596433"
"148","2025","2025","GH","Pmu","cut","B","CON"," 6","a","1","1.26797902029965","2.17963096670442","1.0039511361857","-0.0261239071598937","1.67506608608912","0.225661004900943","0.250898186098984","1.07796255675257","0.820963794210079","0.945552179274459","0.861826437308696","3.13527911836346","3.04395052865346","-0.105034872364445"
"149","2025","2025","GH","Pmu","cut","B","CON"," 6","a","2",NA,"2.32117434546132","1.08216065903788","0.0302894403940368","1.63575319515003","0.168827938186308","0.231217792927479","1.10274387403848","0.827269174558716","0.979370488838122","0.914705285719237","3.04245257732175","2.9040131774289","-0.0442557125591559"
"150","2025","2025","GH","Pmu","cut","B","CON"," 6","a","3","1.24342410691829","2.34281092293334","1.09262502404114","0.0874448011007218","1.63929973604182","0.194745213663372","0.229241190020215","1.08815185639839","0.823500641475425","0.962677396157553","0.888974637340169","3.07657955880947","2.94792543633971","-0.0665579012029726"
"151","2025","2025","GH","Pmu","cut","B","CON"," 6","b","1","1.42603601448079","1.76399484495888","0.752875445347843","-0.187580093587034","1.56372122682847","0.231714740032568","0.231714740032568","0.940252115110659","0.734645536266687","0.824479457615297","0.65234552703299","3.40900320742003","3.11403296620628","-0.210937870321573"
"152","2025","2025","GH","Pmu","cut","B","CON"," 6","b","2","1.39917960529202","1.82917136762498","0.803818335402132","-0.187536578300035","1.52606336817274","0.217317384716259","0.217317384716259","0.958219052302007","0.741602386872178","0.843659305245049","0.689933769102823","3.39979646411799","3.10201651245873","-0.19100967074144"
"153","2025","2025","GH","Pmu","cut","B","CON"," 6","b","3","1.40470481359178","1.84691122190029","0.80994597958509","-0.156475750403533","1.55411905570201","0.231713552704231","0.231713552704231","0.96244436462904","0.748268015593576","0.844342217989171","0.681321260639912","3.36662525209262","3.06664440481352","-0.202324139021801"
"154","2025","2025","GH","Pmu","cut","B","UV"," 1","b","1","1.23300287185307","2.17154346522023","1.00932986198492","-0.0324828890210311","1.67644198903891","0.278578117070089","0.33407128309497","1.29604615438904","0.990150771234228","1.16016084060421","1.16429765146892","2.67964166362787","2.45355638124425","0.0961287475456278"
"155","2025","2025","GH","Pmu","cut","B","UV"," 1","b","2",NA,"2.2030197145803","1.01883549997233","-0.0628719009485","1.60944025200645","0.274092585395741","0.274092585395741","1.23237866869361","0.957211932898383","1.11053544822523","1.09983975781565","2.88365470961416","2.67189555684238","0.0689806931799999"
"156","2025","2025","GH","Pmu","cut","B","UV"," 2","a","1","1.51202930084879","1.93658428150415","0.816281576990976","-0.00717318492795916","1.52598000282259","0.14112206769999","0.0899689099537422","0.920129314366406","0.709123192275948","0.741180331094316","0.749168019183985","3.18656766091829","3.24459968462504","-0.106932713680305"
"157","2025","2025","GH","Pmu","cut","B","UV"," 2","a","2","1.58557789501632","1.8137559050916","0.736773323229306","-0.0496642412842803","1.56143604793504","0.189845997976185","0.0992255296972644","0.884460763783855","0.688938245195334","0.698714630502203","0.696857574813061","3.19669636258756","3.2678521439738","-0.144701775049817"
"158","2025","2025","GH","Pmu","cut","B","UV"," 2","a","3","1.35590937661429","2.17241614770039","0.979710453623899","0.064238971408362","1.40701268860378","0.0123156931672997","0.0591161574793978","0.982662902595759","0.739867704299632","0.824589074568744","0.861923822580805","3.26199276869925","3.27780897517994","-0.0373081218239351"
"159","2025","2025","GH","Pmu","cut","B","UV"," 2","b","1","1.37898789964833","2.07596695078284","0.920606151809311","0.0451322293154193","1.46776312895756","0.0960967025771269","0.0868183785564119","0.967243459509827","0.747380295690997","0.823363824086526","0.815845901557444","3.26202031195263","3.33889994822194","-0.0901785862636028"
"160","2025","2025","GH","Pmu","cut","B","UV"," 2","b","2","1.44531535185341","2.00534822980854","0.88165036989552","-0.00209043712310954","1.47704568637151","0.0990253796662829","0.0850746439576428","0.952659001415824","0.730584000344147","0.803470301214233","0.785124147002067","3.24342411058695","3.29663929303626","-0.0951351234679575"
"161","2025","2025","GH","Pmu","cut","B","UV"," 2","b","3","1.40490834033585","2.09099769241374","0.936737237157247","0.0478282779845854","1.46488131460713","0.0754744641467289","0.0739327480434659","0.974929357487989","0.747224560264175","0.825262964494445","0.820969770803551","3.22012782009612","3.2655041761126","-0.0891826041603384"
"162","2025","2025","GH","Pmu","cut","B","UV"," 3","b","1","1.28419767541323","1.98728929132113","0.901410659137791","-0.109959716024819","1.47059717713014","0.19322544375717","0.19322544375717","1.05143981258329","0.850177035124223","0.87576116174399","0.893591668498414","3.44745293142498","3.08239249679148","-0.153567636037661"
"163","2025","2025","GH","Pmu","cut","B","UV"," 3","b","2","1.18305773615078","2.15159689438172","0.998530453708733","-0.000569984643176827","1.39379002135876","0.166660036712795","0.166660036712795","1.06697151275698","0.865810715695174","0.892447768069616","0.938536468658587","3.52691990716676","3.13831240327821","-0.161694791773424"
"164","2025","2025","GH","Pmu","cut","B","UV"," 3","b","3","1.27728921879574","1.99605436578694","0.910137682855465","-0.148763100058815","1.45998358310636","0.193836295205643","0.193836295205643","1.0646934127622","0.857568459023658","0.899785829874757","0.923116322926381","3.42406601308337","3.05248679354606","-0.131481718371346"
"165","2025","2025","GH","Pmu","cut","B","UV"," 4","a","1","1.37842359060283","2.05804456499476","0.917889074657138","0.063862525841686","1.30358348614881","-0.0336249224107193","0.019721213090732","0.883141327591691","0.667412499163883","0.704352360535203","0.745985213258333","3.52241384400183","3.55666528478323","-0.12860974120947"
"166","2025","2025","GH","Pmu","cut","B","UV"," 4","a","2","1.6933893315214","1.54758806717779","0.588834243242612","-0.148829665460436","1.41322710433079","0.0906001690277427","0.0291953130477385","0.763542160973657","0.584221733600041","0.569416851907627","0.558640796770102","3.43988643929388","3.51106818142389","-0.180969944889546"
"167","2025","2025","GH","Pmu","cut","B","UV"," 4","a","3","1.38587106001277","2.04764276894967","0.914543797207925","0.0551618872791","1.29818208458807","-0.0362227329984117","0.0220084858382838","0.882154628273514","0.661603086976114","0.704892420758932","0.74196093480771","3.52946737998985","3.53097476266894","-0.137026015667785"
"168","2025","2025","GH","Pmu","cut","B","UV"," 6","a","1","1.47053072796467","1.95432356481496","0.845236918080384","-0.0665324253410697","1.7740285841695","0.353397766093388","0.288556094066212","1.01835485030001","0.783426296421701","0.849843560423316","0.783370943239201","3.04190536877666","2.83827731855833","-0.114242867091871"
"169","2025","2025","GH","Pmu","cut","B","UV"," 6","a","2","1.39076380873994","2.02391471613106","0.90520313292911","-0.0806094144977146","1.68658709339172","0.274621761757739","0.264718833183653","1.0375040224012","0.783737472126068","0.889653576003082","0.831683022967193","3.11681178019669","2.94900692334313","-0.0792910390775284"
"170","2025","2025","GH","Pmu","cut","B","UV"," 6","a","3","1.53702725683753","1.79993982875149","0.748093678416862","-0.147773514690075","1.79456641288491","0.384228348424301","0.302576556608493","0.975774142129699","0.754692943373056","0.816386031950081","0.726712685236956","3.07765431196895","2.88342580966547","-0.131796645112285"
"171","2025","2025","GH","Pmu","cut","B","UV"," 6","b","1","1.33855492050528","2.10228821260188","0.942426510020951","0.00549685913738312","1.6014560514777","0.239872314006676","0.22502029994598","1.04877728613412","0.808337180328508","0.888664981550419","0.840056406452289","3.16998719224778","3.03719729307207","-0.0980784628630051"
"172","2025","2025","GH","Pmu","cut","B","UV"," 6","b","2","1.19119321774361","2.3923114481593","1.13198368889158","0.138725956908","1.46785503258012","0.183912652550966","0.183912652550966","1.10379501941752","0.82857229442888","0.959142153529312","0.94298679361308","3.16429173606094","3.01354309253676","-0.0464923855347284"
"173","2025","2025","GH","Pmu","cut","B","UV"," 6","b","3","1.05495514569977","2.68096362635292","1.33672293486849","0.225197819620324","1.35235062672448","0.156297903809552","0.156297903809552","1.20854125123516","0.865651825599965","1.08747702996118","1.12144620104235","2.99247679334854","2.82600796181059","0.106850709611751"
"174","2025","2025","GH","Pmu","cut","C","UV"," 1","b","1","1.25675901865623","2.28215034477682","1.0788494668367","-0.012550183670413","1.37287512900482","0.13624985848742","0.13624985848742","1.12927911476125","0.844398560068499","0.949535069998584","1.04396653674515","3.18906851926609","3.06512912213945","-0.0396691476986002"
"175","2025","2025","GH","Pmu","cut","C","UV"," 1","b","2","1.21909164382965","2.50127020804041","1.19441270144973","0.0896348137633583","1.37884014929341","0.0978487314874684","0.0978487314874684","1.18270563552534","0.915524098810686","0.939187291590523","1.13615211931293","3.02655433006902","2.87338932966551","-0.0595660948290482"
"176","2025","2025","GH","Pmu","cut","C","UV"," 1","b","3","1.38668000012912","2.10999583979681","0.932993863556074","-0.0211712571722426","1.43409659863206","0.117071349928362","0.0982535910163666","1.03621844627245","0.819067048315827","0.810841025537741","0.90697157733245","3.22437629364711","3.13197439831623","-0.134962946961745"
"177","2025","2025","GH","Pmu","cut","C","UV"," 2","a","1","1.46949060355482","1.91312604770883","0.794233783365236","-0.0371981341003501","1.81157088392291","0.35518955817164","0.212794098482552","0.980040449287186","0.815645802045669","0.845038868794578","0.762081930193436","3.03830194786083","3.10181812264278","-0.113014920934684"
"178","2025","2025","GH","Pmu","cut","C","UV"," 2","a","2","1.43634508461468","1.90334597684971","0.800582820410116","-0.0571731801304462","1.76755194676251","0.323382046644267","0.199810799682787","0.99739616539651","0.820552384879632","0.869084211852443","0.771819342952408","3.11003817566579","3.18240976646212","-0.105879188748082"
"179","2025","2025","GH","Pmu","cut","C","UV"," 2","a","3","1.39059238820714","2.06536996391688","0.899134668877613","0.0191978716593935","1.73542477506564","0.275199451452759","0.185490454696844","1.02101516497991","0.820430945452449","0.89735595980119","0.812476936382051","3.03041540146968","3.08893472128281","-0.0738630028627472"
"180","2025","2025","GH","Pmu","cut","C","UV"," 2","b","1","1.30341492174592","2.27070655942894","1.04396880523609","0.163144951057053","1.39162237513883","0.0220725576576687","0.0579233509508271","0.99434400163003","0.745796474091315","0.838393744411112","0.852340268008858","3.24482471640524","3.36188049564891","-0.0658562955780239"
"181","2025","2025","GH","Pmu","cut","C","UV"," 2","b","2","1.30576412692236","2.30205576725441","1.06410770627109","0.192995210239399","1.3974007741989","0.0273777539914038","0.0674662840553043","0.996399134476867","0.748146254672703","0.835857858025005","0.856000212804634","3.22377978414304","3.33489296794538","-0.0696889893965163"
"182","2025","2025","GH","Pmu","cut","C","UV"," 2","b","3","1.30393960784326","2.31835114165083","1.07483677297467","0.170023651863408","1.39781970285549","0.005875729012892","0.0608773297527358","0.996268426122046","0.74214646218261","0.848857235291882","0.86593579010074","3.19228472997096","3.31370825970934","-0.0380025551391065"
"183","2025","2025","GH","Pmu","cut","C","UV"," 3","a","1","1.16093446452687","2.01544870602976","0.941577071445293","-0.0791310233675531","1.1060388226694","0.0564234262618002","0.0564234262618002","0.94364059555734","0.848502586804455","0.784078769412691","0.809411017258805","3.89068461200924","3.53161529583237","-0.247946539674308"
"184","2025","2025","GH","Pmu","cut","C","UV"," 3","a","2","1.1075392931045","2.05619254468497","0.975453772325268","-0.0582005820256214","1.08108461314784","0.0581510146392865","0.0581510146392865","0.965039772011044","0.856957393349044","0.817527575289195","0.840125366789424","3.91672318784353","3.52822191844581","-0.232024956343401"
